SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SICAL, EQ, 01-Jan-2018, 256.00, 257.45, 261.80, 254.05, 260.00, 258.10, 258.64, 32982, 85.31, 713, 21191, 64.25
SIEMENS, EQ, 01-Jan-2018, 1238.05, 1235.10, 1253.10, 1232.50, 1239.20, 1238.20, 1242.80, 92957, 1155.27, 4501, 22114, 23.79
SIGNET, BE, 01-Jan-2018, 9.00, 9.20, 9.45, 9.20, 9.45, 9.45, 9.43, 233961, 22.06, 366, -, -
SIIL, SM, 01-Jan-2018, 60.00, 60.40, 60.40, 60.40, 60.40, 60.40, 60.40, 2000, 1.21, 1, 2000, 100.00
SIKKO, SM, 01-Jan-2018, 38.20, 36.25, 39.00, 36.20, 39.00, 39.00, 37.24, 16000, 5.96, 4, 12000, 75.00
SIL, BE, 01-Jan-2018, 25.30, 25.35, 26.30, 25.35, 26.30, 26.15, 26.05, 29021, 7.56, 63, -, -
SILINV, BE, 01-Jan-2018, 454.35, 477.05, 477.05, 477.05, 477.05, 477.05, 477.05, 2482, 11.84, 67, -, -
SILVERTUC, SM, 01-Jan-2018, 127.40, 130.00, 131.00, 127.65, 127.65, 127.65, 129.58, 17000, 22.03, 17, 14000, 82.35
SIMBHALS, EQ, 01-Jan-2018, 25.75, 25.95, 26.90, 25.60, 25.60, 25.70, 26.14, 68791, 17.98, 206, 41996, 61.05
SIMPLEX, BE, 01-Jan-2018, 39.10, 39.00, 41.05, 39.00, 41.05, 41.05, 40.74, 13307, 5.42, 57, -, -
SIMPLEXINF, EQ, 01-Jan-2018, 582.15, 583.00, 587.95, 571.35, 572.00, 574.65, 578.56, 13977, 80.86, 453, 9425, 67.43
SINTEX, EQ, 01-Jan-2018, 27.25, 27.45, 28.00, 26.55, 27.10, 27.10, 27.34, 14195144, 3880.59, 23545, 5828763, 41.06
SIS, EQ, 01-Jan-2018, 1201.55, 1209.95, 1209.95, 1175.00, 1180.00, 1181.00, 1189.59, 15001, 178.45, 1081, 6064, 40.42
SITASHREE, BE, 01-Jan-2018, 5.05, 5.20, 5.20, 4.85, 5.15, 5.15, 5.02, 40551, 2.03, 68, -, -
SITINET, EQ, 01-Jan-2018, 25.95, 26.90, 26.90, 25.35, 25.75, 25.60, 25.89, 181499, 46.99, 502, 75370, 41.53
SIYSIL, EQ, 01-Jan-2018, 743.90, 762.00, 762.00, 738.05, 739.00, 742.25, 748.85, 13235, 99.11, 347, 11291, 85.31
SJVN, EQ, 01-Jan-2018, 33.90, 34.10, 34.50, 34.00, 34.25, 34.15, 34.28, 976628, 334.79, 4346, 493583, 50.54
SKFINDIA, EQ, 01-Jan-2018, 1930.80, 1940.00, 1970.00, 1880.00, 1890.10, 1898.25, 1934.90, 7684, 148.68, 959, 3968, 51.64
SKIL, BE, 01-Jan-2018, 36.40, 38.20, 38.20, 38.20, 38.20, 38.20, 38.20, 12995, 4.96, 27, -, -
SKIPPER, EQ, 01-Jan-2018, 270.35, 272.30, 274.35, 262.00, 266.00, 266.80, 267.41, 49020, 131.09, 1024, 27219, 55.53
SKMEGGPROD, EQ, 01-Jan-2018, 96.50, 97.50, 99.70, 94.30, 96.40, 95.75, 97.31, 78975, 76.85, 1104, 32058, 40.59
SMARTLINK, EQ, 01-Jan-2018, 111.40, 111.00, 114.00, 108.80, 109.50, 109.75, 111.25, 21426, 23.84, 323, 16590, 77.43
SMLISUZU, EQ, 01-Jan-2018, 912.55, 915.40, 942.70, 912.55, 920.00, 922.95, 926.49, 39871, 369.40, 1791, 23215, 58.23
SMPL, BE, 01-Jan-2018, 1.60, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65, 72954, 1.20, 18, -, -
SMSLIFE, EQ, 01-Jan-2018, 420.20, 455.00, 455.00, 405.55, 430.00, 425.85, 428.53, 2823, 12.10, 97, 2496, 88.42
SMSPHARMA, EQ, 01-Jan-2018, 103.40, 105.15, 105.15, 101.55, 103.20, 102.55, 103.49, 56526, 58.50, 560, 39842, 70.48
SMVD, SM, 01-Jan-2018, 48.35, 47.50, 49.45, 47.10, 47.10, 47.45, 48.13, 90000, 43.32, 42, 78000, 86.67
SNOWMAN, EQ, 01-Jan-2018, 57.35, 57.65, 61.70, 57.50, 59.80, 59.50, 59.91, 2494544, 1494.57, 9915, 1133572, 45.44
SOBHA, EQ, 01-Jan-2018, 619.00, 613.20, 619.65, 602.45, 606.25, 606.70, 610.70, 143180, 874.41, 3992, 35512, 24.80
SOLARINDS, EQ, 01-Jan-2018, 1180.15, 1182.95, 1198.00, 1178.10, 1187.80, 1186.20, 1186.76, 4437, 52.66, 465, 2896, 65.27
SOMANYCERA, EQ, 01-Jan-2018, 910.10, 910.15, 929.90, 910.10, 917.05, 918.45, 920.62, 5231, 48.16, 580, 4476, 85.57
SOMATEX, BE, 01-Jan-2018, 18.60, 18.10, 19.30, 18.05, 18.15, 18.35, 18.27, 19226, 3.51, 76, -, -
SOMICONVEY, EQ, 01-Jan-2018, 72.35, 74.35, 75.00, 71.70, 72.00, 72.10, 72.81, 12644, 9.21, 195, 8696, 68.78
SONASTEER, EQ, 01-Jan-2018, 109.40, 110.75, 110.95, 107.90, 109.50, 109.25, 109.87, 95235, 104.63, 1231, 56963, 59.81
SONATSOFTW, EQ, 01-Jan-2018, 278.45, 280.00, 284.80, 276.50, 279.00, 278.35, 279.95, 277928, 778.07, 5333, 141948, 51.07
SORILHOLD, BE, 01-Jan-2018, 226.45, 221.10, 229.40, 221.10, 224.00, 224.00, 224.66, 50592, 113.66, 345, -, -
SORILINFRA, EQ, 01-Jan-2018, 317.25, 317.45, 328.50, 312.85, 316.95, 314.55, 319.78, 182538, 583.73, 4589, 83003, 45.47
SOTL, EQ, 01-Jan-2018, 1507.00, 1529.95, 1530.00, 1486.20, 1487.00, 1503.60, 1507.14, 1116, 16.82, 140, 855, 76.61
SOUTHBANK, EQ, 01-Jan-2018, 31.00, 31.40, 31.90, 31.20, 31.45, 31.45, 31.52, 9850786, 3104.88, 13682, 4260670, 43.25
SPAL, EQ, 01-Jan-2018, 422.45, 429.55, 429.55, 416.00, 420.00, 421.45, 421.21, 22045, 92.86, 538, 19347, 87.76
SPARC, EQ, 01-Jan-2018, 507.70, 510.75, 516.00, 495.55, 500.95, 500.25, 507.44, 315612, 1601.53, 6146, 89340, 28.31
SPECIALITY, EQ, 01-Jan-2018, 169.35, 170.20, 178.65, 169.40, 176.40, 175.65, 175.24, 125877, 220.59, 1525, 69359, 55.10
SPENTEX, BE, 01-Jan-2018, 6.05, 6.05, 6.35, 6.00, 6.35, 6.35, 6.32, 132787, 8.39, 106, -, -
SPHEREGSL, EQ, 01-Jan-2018, 49.30, 50.20, 51.25, 46.40, 47.75, 47.50, 49.34, 135005, 66.61, 937, 66979, 49.61
SPIC, EQ, 01-Jan-2018, 48.70, 49.20, 53.15, 48.55, 50.10, 49.60, 51.05, 3219336, 1643.36, 14097, 1323974, 41.13
SPICEMOBI, EQ, 01-Jan-2018, 24.00, 24.00, 25.75, 24.00, 24.00, 24.20, 24.53, 77799, 19.09, 274, 63450, 81.56
SPLIL, EQ, 01-Jan-2018, 23.05, 23.10, 24.50, 22.70, 23.90, 23.90, 23.61, 16395, 3.87, 108, 11541, 70.39
SPMLINFRA, EQ, 01-Jan-2018, 153.95, 159.00, 159.00, 151.30, 152.00, 153.55, 153.50, 92974, 142.72, 934, 22253, 23.93
SPTL, EQ, 01-Jan-2018, 83.75, 84.15, 86.25, 82.40, 83.35, 83.05, 84.70, 6386594, 5409.20, 25157, 3306336, 51.77
SPYL, BE, 01-Jan-2018, 0.65, 0.70, 0.70, 0.65, 0.70, 0.65, 0.68, 400818, 2.72, 124, -, -
SQSBFSI, EQ, 01-Jan-2018, 523.65, 543.95, 543.95, 525.00, 530.00, 528.70, 532.72, 6755, 35.99, 465, 3962, 58.65
SREEL, EQ, 01-Jan-2018, 295.50, 295.75, 303.00, 294.00, 297.35, 296.25, 298.48, 22025, 65.74, 842, 9265, 42.07
SREIBNPNCD, N1, 01-Jan-2018, 992.50, 993.50, 995.00, 993.00, 995.00, 995.00, 994.19, 105, 1.04, 3, 105, 100.00
SREIBNPNCD, NJ, 01-Jan-2018, 1003.00, 1006.45, 1007.00, 1003.00, 1003.00, 1003.00, 1004.70, 356, 3.58, 20, 356, 100.00
SREIBNPNCD, NL, 01-Jan-2018, 1041.15, 1050.00, 1050.00, 1050.00, 1050.00, 1050.00, 1050.00, 16, 0.17, 1, 16, 100.00
SREIBNPNCD, NO, 01-Jan-2018, 1007.80, 1006.40, 1006.40, 1004.80, 1004.80, 1004.80, 1005.60, 20, 0.20, 2, 10, 50.00
SREIBNPNCD, NQ, 01-Jan-2018, 978.00, 979.00, 979.00, 979.00, 979.00, 979.00, 979.00, 50, 0.49, 1, 50, 100.00
SREIBNPNCD, NU, 01-Jan-2018, 1009.41, 1005.01, 1010.90, 1005.00, 1010.90, 1010.90, 1005.71, 247, 2.48, 9, 247, 100.00
SREINFRA, EQ, 01-Jan-2018, 99.90, 100.00, 102.00, 99.20, 99.85, 99.80, 100.88, 1697400, 1712.38, 14402, 563022, 33.17
SREINFRA, NJ, 01-Jan-2018, 1025.00, 1020.00, 1020.00, 1020.00, 1020.00, 1020.00, 1020.00, 100, 1.02, 1, 100, 100.00
SREINFRA, NK, 01-Jan-2018, 1092.00, 1111.00, 1111.00, 1111.00, 1111.00, 1111.00, 1111.00, 50, 0.56, 1, 50, 100.00
SREINFRA, NW, 01-Jan-2018, 990.00, 998.00, 998.00, 998.00, 998.00, 998.00, 998.00, 50, 0.50, 1, 50, 100.00
SREINFRA, NZ, 01-Jan-2018, 1015.00, 1006.95, 1006.95, 1006.00, 1006.00, 1006.00, 1006.24, 20, 0.20, 2, 20, 100.00
SREINFRA, Y2, 01-Jan-2018, 1120.00, 1125.00, 1125.00, 1125.00, 1125.00, 1125.00, 1125.00, 70, 0.79, 3, 70, 100.00
SREINFRA, Y3, 01-Jan-2018, 1041.00, 1041.01, 1041.01, 1041.01, 1041.01, 1041.01, 1041.01, 10, 0.10, 1, 10, 100.00
SREINFRA, YA, 01-Jan-2018, 1039.90, 1080.25, 1080.25, 1078.90, 1079.75, 1079.75, 1079.37, 248, 2.68, 8, 224, 90.32
SRF, EQ, 01-Jan-2018, 1981.20, 1982.00, 2022.00, 1964.15, 1966.00, 1967.20, 1985.81, 117434, 2332.01, 4558, 17573, 14.96
SRHHYPOLTD, EQ, 01-Jan-2018, 219.55, 223.00, 224.00, 218.00, 219.90, 218.70, 220.95, 6944, 15.34, 186, 4909, 70.69
SRIPIPES, EQ, 01-Jan-2018, 400.55, 403.75, 408.00, 395.00, 397.00, 397.50, 400.27, 106381, 425.81, 2751, 54320, 51.06
SRSLTD, EQ, 01-Jan-2018, 1.70, 1.75, 1.75, 1.65, 1.75, 1.70, 1.71, 6697201, 114.63, 1632, 4221050, 63.03
SRTRANSFIN, EQ, 01-Jan-2018, 1481.40, 1491.40, 1495.00, 1463.50, 1475.00, 1473.45, 1481.32, 212924, 3154.08, 9166, 49815, 23.40
SRTRANSFIN, NW, 01-Jan-2018, 547.99, 547.95, 547.95, 543.00, 543.00, 543.00, 543.60, 561, 3.05, 9, 502, 89.48
SRTRANSFIN, Y9, 01-Jan-2018, 1120.94, 1118.00, 1118.00, 1116.00, 1116.00, 1116.00, 1116.11, 590, 6.59, 6, 590, 100.00
SRTRANSFIN, YB, 01-Jan-2018, 1082.00, 1077.00, 1083.00, 1077.00, 1079.95, 1079.95, 1079.35, 149, 1.61, 6, 149, 100.00
SSWL, EQ, 01-Jan-2018, 1132.70, 1132.65, 1144.00, 1100.00, 1128.05, 1121.85, 1125.04, 13129, 147.71, 1208, 5209, 39.68
STAMPEDE, BE, 01-Jan-2018, 10.35, 10.80, 10.85, 10.80, 10.85, 10.85, 10.84, 29697, 3.22, 37, -, -
STAN, DR, 01-Jan-2018, 60.35, 60.30, 61.75, 60.00, 61.00, 61.00, 60.94, 4717, 2.87, 56, 3915, 83.00
STAR, EQ, 01-Jan-2018, 822.95, 822.00, 835.50, 818.00, 818.00, 821.30, 826.93, 205110, 1696.12, 6058, 54741, 26.69
STARCEMENT, EQ, 01-Jan-2018, 131.75, 133.00, 138.00, 133.00, 136.20, 136.05, 136.18, 269056, 366.41, 2473, 214050, 79.56
STARPAPER, EQ, 01-Jan-2018, 281.35, 281.00, 292.20, 278.75, 283.55, 283.40, 285.07, 247747, 706.25, 3809, 60921, 24.59
STCINDIA, BE, 01-Jan-2018, 188.40, 189.00, 189.50, 183.00, 183.00, 184.15, 186.74, 20884, 39.00, 355, -, -
STEELCITY, SM, 01-Jan-2018, 130.40, 130.00, 130.00, 129.00, 129.00, 129.00, 129.64, 10000, 12.96, 5, 6000, 60.00
STEELXIND, EQ, 01-Jan-2018, 42.15, 43.00, 44.25, 42.20, 44.25, 44.25, 43.80, 1102915, 483.12, 4659, 691319, 62.68
STEL, EQ, 01-Jan-2018, 122.75, 122.50, 125.00, 122.00, 123.65, 122.85, 123.39, 25617, 31.61, 314, 14021, 54.73
STERLINBIO, EQ, 01-Jan-2018, 3.90, 4.15, 4.65, 3.90, 4.65, 4.65, 4.43, 4953996, 219.24, 3026, 2241788, 45.25
STERTOOLS, EQ, 01-Jan-2018, 433.10, 434.00, 441.95, 432.00, 433.00, 434.00, 436.67, 11689, 51.04, 625, 5992, 51.26
STINDIA, EQ, 01-Jan-2018, 26.05, 25.05, 26.50, 24.80, 26.50, 25.00, 25.17, 6918, 1.74, 41, 4614, 66.70
STRTECH, EQ, 01-Jan-2018, 292.55, 294.00, 297.95, 292.00, 295.80, 293.85, 295.15, 376618, 1111.59, 5511, 136433, 36.23
SUBEX, EQ, 01-Jan-2018, 9.30, 9.40, 10.90, 9.40, 10.25, 10.25, 10.31, 33334074, 3437.28, 22380, 15192246, 45.58
SUBROS, EQ, 01-Jan-2018, 311.35, 313.40, 313.40, 303.10, 305.80, 306.10, 308.47, 29824, 92.00, 766, 19823, 66.47
SUDARSCHEM, EQ, 01-Jan-2018, 374.25, 380.85, 392.60, 376.10, 390.00, 385.45, 386.64, 154839, 598.68, 2659, 89501, 57.80
SUJANAUNI, BE, 01-Jan-2018, 0.90, 0.90, 0.90, 0.85, 0.90, 0.90, 0.89, 427718, 3.80, 93, -, -
SUMEETINDS, EQ, 01-Jan-2018, 28.65, 28.75, 30.50, 28.75, 30.15, 30.05, 29.77, 971034, 289.09, 2591, 630860, 64.97
SUMMITSEC, EQ, 01-Jan-2018, 1311.00, 1347.95, 1350.00, 1308.00, 1338.00, 1324.75, 1324.73, 4515, 59.81, 316, 3075, 68.11
SUNCLAYLTD, EQ, 01-Jan-2018, 5411.25, 5478.90, 5487.95, 5330.20, 5350.00, 5384.90, 5405.32, 324, 17.51, 114, 209, 64.51
SUNDARAM, EQ, 01-Jan-2018, 5.10, 5.10, 5.55, 5.00, 5.05, 5.05, 5.15, 14899751, 767.06, 4199, 7074733, 47.48
SUNDARMFIN, EQ, 01-Jan-2018, 1878.35, 1878.35, 1878.35, 1850.00, 1851.10, 1853.95, 1860.73, 7278, 135.42, 462, 4883, 67.09
SUNDRMBRAK, EQ, 01-Jan-2018, 708.80, 728.90, 735.00, 712.10, 716.00, 716.45, 722.83, 6719, 48.57, 299, 3944, 58.70
SUNDRMFAST, EQ, 01-Jan-2018, 585.25, 585.30, 591.00, 577.00, 582.65, 580.65, 583.27, 120145, 700.77, 4559, 66785, 55.59
SUNFLAG, EQ, 01-Jan-2018, 79.10, 81.00, 84.50, 81.00, 81.45, 81.70, 82.73, 1774498, 1468.07, 9229, 750049, 42.27
SUNILHITEC, EQ, 01-Jan-2018, 13.80, 13.85, 15.10, 13.70, 14.75, 14.60, 14.55, 9813915, 1428.09, 9269, 4886902, 49.80
SUNPHARMA, EQ, 01-Jan-2018, 571.15, 571.50, 585.40, 571.25, 574.50, 574.05, 578.76, 5314142, 30755.91, 71617, 1900254, 35.76
SUNTECK, EQ, 01-Jan-2018, 418.05, 419.55, 432.70, 414.95, 418.05, 418.55, 425.94, 174386, 742.78, 7934, 41761, 23.95
SUNTV, EQ, 01-Jan-2018, 990.15, 990.15, 1007.80, 990.15, 999.60, 998.00, 999.54, 743452, 7431.12, 11592, 123318, 16.59
SUPERHOUSE, EQ, 01-Jan-2018, 183.40, 183.65, 189.70, 182.05, 183.45, 182.70, 184.44, 24901, 45.93, 513, 16895, 67.85
SUPERSPIN, BE, 01-Jan-2018, 21.30, 21.10, 22.30, 20.25, 20.90, 20.40, 21.19, 182759, 38.72, 299, -, -
SUPPETRO, EQ, 01-Jan-2018, 382.10, 374.85, 383.90, 374.85, 382.65, 380.85, 380.99, 12878, 49.06, 726, 9388, 72.90
SUPRAJIT, EQ, 01-Jan-2018, 333.70, 335.40, 343.00, 333.60, 337.00, 337.35, 338.89, 60808, 206.08, 1737, 40281, 66.24
SUPREMEIND, EQ, 01-Jan-2018, 1294.50, 1303.00, 1317.80, 1275.00, 1308.90, 1305.45, 1303.45, 37101, 483.59, 2633, 21436, 57.78
SUPREMEINF, EQ, 01-Jan-2018, 121.35, 123.90, 124.50, 110.00, 120.00, 118.90, 120.04, 44357, 53.25, 621, 32578, 73.44
SUPREMETEX, EQ, 01-Jan-2018, 2.15, 2.15, 2.25, 2.10, 2.25, 2.25, 2.23, 585246, 13.03, 266, 470659, 80.42
SURANAIND, EQ, 01-Jan-2018, 3.70, 3.80, 3.85, 3.55, 3.70, 3.70, 3.72, 64660, 2.41, 108, 41637, 64.39
SURANASOL, BE, 01-Jan-2018, 18.35, 18.35, 18.95, 18.35, 18.60, 18.60, 18.69, 25626, 4.79, 133, -, -
SURANAT&P, BE, 01-Jan-2018, 6.10, 6.20, 6.25, 6.05, 6.25, 6.15, 6.17, 23676, 1.46, 57, -, -
SUREVIN, SM, 01-Jan-2018, 86.00, 90.30, 90.30, 90.30, 90.30, 90.30, 90.30, 9000, 8.13, 3, 6000, 66.67
SURYALAXMI, EQ, 01-Jan-2018, 96.35, 97.60, 97.75, 95.65, 96.20, 95.90, 96.19, 27921, 26.86, 203, 21470, 76.90
SURYAROSNI, EQ, 01-Jan-2018, 393.80, 395.55, 397.50, 387.00, 387.65, 388.50, 392.46, 96345, 378.12, 2253, 36585, 37.97
SUTLEJTEX, EQ, 01-Jan-2018, 97.35, 98.80, 99.25, 95.95, 97.90, 97.30, 97.73, 76385, 74.65, 594, 51081, 66.87
SUVEN, EQ, 01-Jan-2018, 203.40, 203.00, 209.00, 203.00, 205.90, 204.85, 206.40, 428549, 884.52, 4281, 246322, 57.48
SUZLON, EQ, 01-Jan-2018, 15.55, 15.55, 16.35, 15.45, 15.80, 15.80, 15.96, 69982189, 11169.56, 44398, 17628286, 25.19
SWANENERGY, EQ, 01-Jan-2018, 190.90, 190.10, 194.40, 189.55, 192.95, 192.75, 192.72, 1286672, 2479.74, 1807, 342285, 26.60
SWARAJENG, EQ, 01-Jan-2018, 2054.70, 2079.90, 2102.00, 2063.00, 2079.90, 2079.30, 2081.63, 29628, 616.75, 5362, 19866, 67.05
SWELECTES, EQ, 01-Jan-2018, 476.80, 476.00, 504.95, 476.00, 493.00, 491.30, 491.16, 11406, 56.02, 647, 8403, 73.67
SYMPHONY, EQ, 01-Jan-2018, 1746.75, 1759.75, 1759.75, 1717.00, 1724.80, 1721.90, 1740.15, 5066, 88.16, 688, 2766, 54.60
SYNCOM, EQ, 01-Jan-2018, 6.95, 7.00, 7.40, 6.55, 7.25, 7.05, 7.08, 771439, 54.58, 1145, 412788, 53.51
SYNDIBANK, EQ, 01-Jan-2018, 80.15, 80.70, 81.00, 79.35, 79.90, 79.75, 80.22, 1819393, 1459.49, 5200, 700156, 38.48
SYNGENE, EQ, 01-Jan-2018, 541.35, 542.10, 558.00, 538.70, 558.00, 547.85, 550.71, 99203, 546.32, 3989, 45683, 46.05
TAINWALCHM, EQ, 01-Jan-2018, 129.25, 132.35, 132.35, 128.00, 128.00, 128.20, 128.84, 6799, 8.76, 82, 6150, 90.45
TAJGVK, EQ, 01-Jan-2018, 177.00, 177.90, 180.00, 176.15, 177.00, 177.00, 177.59, 37943, 67.38, 664, 24859, 65.52
TAKE, EQ, 01-Jan-2018, 161.15, 162.45, 166.80, 161.05, 162.80, 163.30, 164.23, 277752, 456.15, 1855, 124857, 44.95
TALBROAUTO, EQ, 01-Jan-2018, 307.65, 325.00, 338.00, 320.40, 327.30, 327.05, 328.93, 340300, 1119.35, 6700, 130482, 38.34
TALWALKARS, EQ, 01-Jan-2018, 318.85, 319.85, 322.90, 314.10, 316.30, 316.80, 318.66, 109668, 349.47, 2509, 63020, 57.46
TANLA, EQ, 01-Jan-2018, 40.30, 40.85, 42.00, 39.85, 40.50, 40.25, 40.89, 1233910, 504.59, 4491, 619517, 50.21
TANTIACONS, BE, 01-Jan-2018, 18.80, 18.70, 18.70, 18.05, 18.15, 18.35, 18.47, 16009, 2.96, 77, -, -
TARAJEWELS, EQ, 01-Jan-2018, 16.85, 17.15, 17.25, 16.75, 17.20, 17.15, 17.07, 190402, 32.50, 557, 111004, 58.30
TARAPUR, EQ, 01-Jan-2018, 8.50, 9.35, 9.35, 8.20, 9.05, 9.05, 9.03, 42642, 3.85, 136, 32895, 77.14
TARMAT, EQ, 01-Jan-2018, 68.25, 68.60, 71.90, 68.00, 70.00, 70.15, 70.69, 65074, 46.00, 749, 34497, 53.01
TASTYBITE, EQ, 01-Jan-2018, 7892.40, 7857.60, 8100.00, 7851.05, 7999.00, 7990.30, 8054.83, 908, 73.14, 197, 787, 86.67
TATACHEM, EQ, 01-Jan-2018, 731.55, 731.55, 735.40, 723.00, 724.45, 726.00, 730.23, 186817, 1364.19, 3489, 69957, 37.45
TATACOFFEE, EQ, 01-Jan-2018, 166.95, 167.00, 168.40, 163.60, 164.80, 164.70, 166.22, 506856, 842.47, 4294, 239045, 47.16
TATACOMM, EQ, 01-Jan-2018, 681.55, 680.40, 689.00, 675.00, 678.50, 677.95, 683.93, 340111, 2326.11, 8597, 105062, 30.89
TATAELXSI, EQ, 01-Jan-2018, 977.15, 977.95, 977.95, 958.30, 966.50, 964.05, 969.28, 362876, 3517.27, 9708, 49071, 13.52
TATAGLOBAL, EQ, 01-Jan-2018, 316.40, 317.75, 317.80, 311.80, 313.45, 312.90, 314.49, 1602814, 5040.75, 11239, 352884, 22.02
TATAINVEST, EQ, 01-Jan-2018, 889.60, 891.00, 905.00, 882.00, 883.00, 885.55, 896.31, 46118, 413.36, 2112, 21006, 45.55
TATAMETALI, EQ, 01-Jan-2018, 884.15, 890.00, 892.40, 860.00, 863.90, 864.30, 876.17, 134281, 1176.54, 4626, 43411, 32.33
TATAMOTORS, EQ, 01-Jan-2018, 431.85, 430.95, 436.40, 422.25, 424.50, 424.45, 430.49, 6807536, 29305.82, 58464, 2227737, 32.72
TATAMTRDVR, EQ, 01-Jan-2018, 244.10, 244.90, 248.60, 240.95, 242.85, 242.35, 246.11, 1779400, 4379.30, 14948, 738494, 41.50
TATAPOWER, EQ, 01-Jan-2018, 93.50, 93.80, 100.00, 92.40, 97.15, 97.15, 97.36, 33659894, 32770.81, 90941, 7120241, 21.15
TATASPONGE, EQ, 01-Jan-2018, 987.75, 994.00, 1010.00, 981.50, 993.20, 987.80, 996.92, 333000, 3319.76, 13232, 95954, 28.82
TATASTEEL, EQ, 01-Jan-2018, 732.40, 732.50, 735.40, 719.50, 721.80, 722.20, 726.76, 1833942, 13328.27, 28039, 628997, 34.30
TBZ, EQ, 01-Jan-2018, 118.05, 117.05, 124.90, 117.00, 123.00, 122.55, 121.39, 605960, 735.57, 4158, 317540, 52.40
TCFSL, N8, 01-Jan-2018, 1109.00, 1110.00, 1110.00, 1110.00, 1110.00, 1110.00, 1110.00, 20, 0.22, 2, 20, 100.00
TCI, EQ, 01-Jan-2018, 290.05, 294.00, 294.00, 287.80, 290.10, 290.75, 289.68, 35484, 102.79, 885, 16753, 47.21
TCIDEVELOP, BE, 01-Jan-2018, 558.20, 560.10, 585.00, 560.10, 560.40, 560.40, 566.01, 38, 0.22, 6, -, -
TCIEXP, EQ, 01-Jan-2018, 566.15, 574.90, 574.90, 556.10, 556.10, 558.45, 562.81, 12335, 69.42, 459, 8664, 70.24
TCIFINANCE, EQ, 01-Jan-2018, 26.25, 26.50, 26.55, 26.00, 26.25, 26.25, 26.25, 45633, 11.98, 207, 30070, 65.90
TCPLPACK, EQ, 01-Jan-2018, 710.15, 728.20, 730.00, 690.00, 697.00, 691.30, 714.17, 2442, 17.44, 212, 1451, 59.42
TCS, EQ, 01-Jan-2018, 2701.20, 2682.30, 2694.80, 2635.00, 2650.00, 2645.60, 2654.94, 675880, 17944.18, 19464, 330691, 48.93
TDPOWERSYS, EQ, 01-Jan-2018, 193.30, 194.10, 202.00, 194.00, 197.50, 196.60, 198.66, 99603, 197.87, 1236, 73319, 73.61
TEAMLEASE, EQ, 01-Jan-2018, 2438.95, 2475.00, 2475.00, 2370.00, 2399.00, 2393.25, 2416.55, 6640, 160.46, 1607, 3948, 59.46
TECHIN, BE, 01-Jan-2018, 13.25, 13.65, 13.90, 13.30, 13.90, 13.90, 13.81, 5104, 0.70, 23, -, -
TECHM, EQ, 01-Jan-2018, 504.05, 501.10, 508.70, 500.05, 503.55, 503.10, 503.71, 1115837, 5620.53, 13426, 554050, 49.65
TECHNO, EQ, 01-Jan-2018, 411.85, 418.95, 418.95, 405.00, 410.00, 411.70, 411.72, 26048, 107.25, 1044, 15574, 59.79
TECHNOFAB, BE, 01-Jan-2018, 241.00, 238.05, 248.40, 238.00, 241.00, 242.10, 244.47, 5685, 13.90, 93, -, -
TEJASNET, EQ, 01-Jan-2018, 395.40, 400.00, 427.80, 400.00, 424.00, 423.80, 418.87, 570026, 2387.64, 9412, 204396, 35.86
TERASOFT, EQ, 01-Jan-2018, 73.50, 73.15, 74.75, 71.50, 71.55, 72.55, 72.80, 35305, 25.70, 594, 25027, 70.89
TEXINFRA, EQ, 01-Jan-2018, 70.10, 70.40, 71.40, 69.55, 70.00, 70.00, 70.48, 216823, 152.81, 1728, 74209, 34.23
TEXMOPIPES, BE, 01-Jan-2018, 27.30, 28.10, 28.65, 26.55, 27.60, 27.95, 28.08, 51414, 14.44, 198, -, -
TEXRAIL, EQ, 01-Jan-2018, 111.95, 112.00, 114.65, 112.00, 112.65, 112.50, 113.41, 758073, 859.72, 4401, 364706, 48.11
TFCILTD, EQ, 01-Jan-2018, 157.05, 157.60, 159.80, 156.00, 157.45, 157.30, 157.99, 247928, 391.69, 1709, 148708, 59.98
TFL, BE, 01-Jan-2018, 15.70, 15.70, 15.80, 15.00, 15.10, 15.10, 15.14, 4491, 0.68, 28, -, -
TGBHOTELS, EQ, 01-Jan-2018, 59.30, 58.35, 61.20, 58.35, 59.05, 59.15, 59.75, 35136, 20.99, 397, 22177, 63.12
THANGAMAYL, EQ, 01-Jan-2018, 605.15, 615.00, 615.00, 575.00, 581.00, 578.45, 595.99, 22893, 136.44, 659, 16255, 71.00
THEJO, SM, 01-Jan-2018, 565.00, 565.00, 565.00, 565.00, 565.00, 565.00, 565.00, 600, 3.39, 1, 600, 100.00
THEMISMED, EQ, 01-Jan-2018, 586.75, 603.00, 704.10, 595.50, 704.10, 701.90, 687.72, 51521, 354.32, 1344, 19247, 37.36
THERMAX, EQ, 01-Jan-2018, 1223.75, 1223.75, 1230.00, 1205.05, 1223.95, 1212.85, 1220.16, 4943, 60.31, 522, 1307, 26.44
